date,Close,High,Low,Open,Volume,Ticker,Target
2015-01-02,0.4830384254455566,0.4866378427397636,0.4753597066917797,0.4830384254455566,113680000,NVDA,0
2015-01-05,0.4748796820640564,0.4844780782453944,0.4727200608016251,0.4830383116668458,197952000,NVDA,0
2015-01-06,0.4604822099208832,0.4760795599151433,0.4600022971806006,0.4755996471748608,197764000,NVDA,0
2015-01-07,0.4592823684215545,0.4679209113153249,0.4578426017374615,0.4638415819121926,321808000,NVDA,1
2015-01-08,0.4765594899654388,0.4794390237225203,0.464321557314036,0.4645615279955921,283780000,NVDA,1
2015-01-09,0.4784790575504303,0.4820784739038629,0.4717601946996744,0.4782391155304621,209540000,NVDA,0
2015-01-12,0.4724800586700439,0.4799188044876213,0.4681607878277535,0.4796788338720646,190732000,NVDA,0
2015-01-13,0.4717601537704468,0.4856777909098118,0.4684007369392225,0.4760794244144412,236720000,NVDA,1
2015-01-14,0.4736799001693725,0.4751196667906336,0.4655212989299397,0.4667210949125264,155260000,NVDA,0
2015-01-15,0.4703205525875091,0.4799189218712062,0.4700805819132579,0.4770394168071765,188932000,NVDA,1
2015-01-16,0.4789589047431946,0.4794388172942767,0.4681607150142273,0.4696004812728591,181512000,NVDA,1
2015-01-20,0.4803987741470337,0.4849579586638974,0.4743997658516264,0.4823184247635254,140308000,NVDA,1
2015-01-21,0.4871176183223724,0.4883174428899224,0.4743997754024205,0.4777592212596978,144780000,NVDA,1
2015-01-22,0.4955161511898041,0.4969559175905013,0.4830382519981295,0.4880773771897935,159712000,NVDA,1
2015-01-23,0.4969559013843536,0.4979157265499256,0.4919167191462451,0.495996019008007,120416000,NVDA,0
2015-01-26,0.4947963953018188,0.49719598751681,0.4916769197012512,0.4947963953018189,133240000,NVDA,0
2015-01-27,0.4710403978824615,0.4875976007200639,0.4700805438685369,0.4871176594104043,357948000,NVDA,0
2015-01-28,0.4633616805076599,0.4787190872923432,0.463121709852667,0.4767994078685835,272728000,NVDA,1
2015-01-29,0.4746397733688354,0.4772793074743434,0.4614419884197207,0.4636016384392022,235340000,NVDA,0
2015-01-30,0.4607220590114593,0.4767993471068918,0.4600022043490055,0.4712802801939367,298200000,NVDA,1
2015-02-02,0.4708003997802734,0.472720079090812,0.4544831685487848,0.4636016238197984,259604000,NVDA,1
2015-02-03,0.4825582802295685,0.4830382214029941,0.4717601187244478,0.4741597101700301,183468000,NVDA,1
2015-02-04,0.4837580919265747,0.4892771578283859,0.4796787636912888,0.4811185585685855,181516000,NVDA,1
2015-02-05,0.4916766881942749,0.4919166301395595,0.4837580318922406,0.4842379157828098,140448000,NVDA,0
2015-02-06,0.4895171225070953,0.4969558961867195,0.487357472999065,0.491196830831972,210524000,NVDA,0
2015-02-09,0.489037275314331,0.4904769845505218,0.4835182087414683,0.486637683639642,273944000,NVDA,1
2015-02-10,0.5027151703834534,0.5029551124966282,0.4873577309241829,0.4895173815751686,226204000,NVDA,0
2015-02-11,0.4993555843830108,0.5039147690573904,0.4959961098719087,0.5039147690573904,320832000,NVDA,1
2015-02-12,0.5351095199584961,0.5399087038603924,0.5247912688483407,0.5279107441056518,676904000,NVDA,1
2015-02-13,0.5353493690490723,0.5360692522304572,0.5257510029116392,0.5339096026863023,310084000,NVDA,1
2015-02-17,0.5370292067527771,0.5396687981238949,0.5310302550773405,0.5343896725924481,203340000,NVDA,0
2015-02-18,0.5307899117469788,0.5372688577401679,0.5298300869663864,0.536308975748824,170948000,NVDA,1
2015-02-19,0.5322300791740417,0.5384690307722834,0.5298304868063176,0.5375092052673527,169432000,NVDA,1
2015-02-20,0.5360692739486694,0.5363092159485937,0.5279106738434703,0.5317500318961456,157752000,NVDA,0
2015-02-23,0.5317502617835999,0.5358295635997722,0.5291106698001691,0.5358295635997722,125008000,NVDA,1
2015-02-24,0.5374106764793396,0.5374106764793396,0.5289797969971912,0.5337974588244357,149356000,NVDA,0
2015-02-25,0.5333158373832703,0.5376517688499637,0.530907005712133,0.5352428797477492,123820000,NVDA,1
2015-02-26,0.534761369228363,0.5378928574401803,0.5304254359668772,0.5337978476472888,152864000,NVDA,0
2015-02-27,0.5313888788223267,0.534520366231769,0.529461778722854,0.5333159214907129,157492000,NVDA,1
2015-03-02,0.5443966388702393,0.5472872607205022,0.5292209890185482,0.5299436444811139,301512000,NVDA,0
2015-03-03,0.5342795252799988,0.5429513334882254,0.5325933483271624,0.5403016350524961,160344000,NVDA,1
2015-03-04,0.5403014421463013,0.5415058292121361,0.5301843266103459,0.532352292246138,226840000,NVDA,1
2015-03-05,0.5506594181060791,0.5516229392353328,0.5388561263372689,0.5403014367466863,323056000,NVDA,0
2015-03-06,0.5431920289993286,0.5501775998923552,0.5427102397445018,0.5475279025684855,257392000,NVDA,1
2015-03-09,0.5446373224258423,0.5487323878188889,0.5422284908346194,0.5434329353457685,222388000,NVDA,1
2015-03-10,0.5540315508842468,0.5576448254737167,0.5460824042184643,0.5470459249653059,527212000,NVDA,0
2015-03-11,0.5511413216590881,0.5612583817605187,0.5496960109500021,0.5540318856461743,262120000,NVDA,0
2015-03-12,0.5460827350616455,0.549936877815088,0.535724751537869,0.5458418690867698,406972000,NVDA,1
2015-03-13,0.5468052625656128,0.548250572939103,0.535965492195509,0.5434329099815175,359288000,NVDA,1
2015-03-16,0.5533090233802795,0.5566814329173876,0.5475278401369098,0.5511411155584311,236956000,NVDA,1
2015-03-17,0.5600537657737732,0.5602946316499077,0.5482504763772479,0.5521046175507115,299900000,NVDA,0
2015-03-18,0.5509001612663269,0.5629443162757253,0.5458416333916979,0.5600537535321064,413844000,NVDA,1
2015-03-19,0.5593309998512268,0.5612580413404751,0.548732156798259,0.5528271630361999,310756000,NVDA,1
2015-03-20,0.5653531551361084,0.568725564530466,0.5586084512095173,0.5639079024597403,462084000,NVDA,0
2015-03-23,0.5470461249351501,0.5557179296887594,0.5468052590181554,0.5484914352992638,426012000,NVDA,0
2015-03-24,0.5395787358283997,0.5492140611667707,0.537169904493807,0.5453599195452085,330480000,NVDA,0
2015-03-25,0.5068186521530151,0.5393379060646268,0.5051324184178455,0.5393379060646268,542552000,NVDA,0
2015-03-26,0.5051325559616089,0.5073005221276565,0.4928475292161828,0.4964608061595956,311920000,NVDA,1
2015-03-27,0.5150085091590881,0.5169355507900412,0.4998328696644032,0.5080228827425366,318288000,NVDA,1
2015-03-30,0.5171766877174377,0.5198263854123754,0.5106727903062795,0.5174175536630469,253252000,NVDA,0
2015-03-31,0.5041687488555908,0.5162129027892753,0.5036870171568771,0.5157311710905617,357276000,NVDA,1
2015-04-01,0.5060960054397583,0.5077821817721034,0.4974242004226444,0.5060960054397583,330768000,NVDA,1
2015-04-02,0.5073005557060242,0.510432043453893,0.5029646805180247,0.5089867325808625,192204000,NVDA,1
2015-04-06,0.5219943523406982,0.5236805288257531,0.4998330772266992,0.5051324726279917,515864000,NVDA,1
2015-04-07,0.5265709757804871,0.5323521585934303,0.5191035596090026,0.5219941797310044,413964000,NVDA,1
2015-04-08,0.5304251909255981,0.5323522906285827,0.5219943091971481,0.5270528382342181,366432000,NVDA,1
2015-04-09,0.5427101254463196,0.5443963013364875,0.526089174974732,0.526330040835882,379432000,NVDA,1
2015-04-10,0.5482506155967712,0.5484914815340698,0.5412649865354204,0.5431920863270399,258728000,NVDA,0
2015-04-13,0.5431920289993286,0.5501775998923552,0.5407831401562658,0.5470461133136587,236724000,NVDA,0
2015-04-14,0.5386151671409607,0.5431919635011959,0.5333157157011585,0.5410239982624954,220276000,NVDA,1
2015-04-15,0.5451191067695618,0.549214114694371,0.5374108227751712,0.5400605777032226,243560000,NVDA,0
2015-04-16,0.5417466759681702,0.5465643384124499,0.5378925345265331,0.5419875418610642,155284000,NVDA,0
2015-04-17,0.534761369228363,0.5400608240709233,0.5301845699293838,0.5304254359668772,293636000,NVDA,0
2015-04-20,0.532111406326294,0.5405422877635898,0.5311478277925409,0.5371699351886715,231624000,NVDA,0
2015-04-21,0.5313888788223267,0.5386153749754046,0.5287391233644376,0.5386153749754046,230456000,NVDA,1
2015-04-22,0.5374106764793396,0.5381333314965322,0.5263300427904654,0.5345201138416283,207420000,NVDA,0
2015-04-23,0.5352426171302795,0.5403012013594211,0.5215122890847077,0.527534394023336,259380000,NVDA,0
2015-04-24,0.5306662917137146,0.5352430329975253,0.5246441820960938,0.5350021669907704,240960000,NVDA,1
2015-04-27,0.534761369228363,0.5441558338638148,0.5277757372611476,0.5323525365601268,248456000,NVDA,1
2015-04-28,0.5374106764793396,0.5393377756688729,0.5287388737040877,0.5337974588244357,234484000,NVDA,0
2015-04-29,0.5333158373832703,0.5388561559699937,0.5311478716499236,0.5335567033210609,195156000,NVDA,1
2015-04-30,0.534761369228363,0.5374110679340927,0.5294619143858028,0.5306663594354715,218844000,NVDA,1
2015-05-01,0.5480098128318787,0.5496959894494983,0.5366882510075871,0.5390970829514842,256968000,NVDA,0
2015-05-04,0.5446373224258423,0.5511412194101117,0.5429511460550939,0.5475279433077398,200720000,NVDA,0
2015-05-05,0.5306662917137146,0.5434331089692208,0.5282574593528849,0.5427104535178626,292928000,NVDA,1
2015-05-06,0.5323523879051208,0.5386153625798714,0.5253667578885848,0.5335567751873733,316484000,NVDA,1
2015-05-07,0.5417466759681702,0.5434328520805614,0.5284980755308677,0.530184251643259,534564000,NVDA,0
2015-05-08,0.5017601251602173,0.5260893663494026,0.4935701085912589,0.5060960568245456,1146552000,NVDA,0
2015-05-11,0.496942400932312,0.5020009872564833,0.4909203509306814,0.4947744353648101,544144000,NVDA,1
2015-05-12,0.5017601251602173,0.5058551334446965,0.4930883192626403,0.4933292426424895,388800000,NVDA,1
2015-05-13,0.5046507716178894,0.5092275694608753,0.4998331078140355,0.5053734269315757,308524000,NVDA,1
2015-05-14,0.5128406882286072,0.515490443003893,0.5048915387648925,0.5060959831956717,293052000,NVDA,1
2015-05-15,0.5130817294120789,0.5174176040103406,0.5099502420901346,0.5150087720266209,215824000,NVDA,0
2015-05-18,0.5123591423034668,0.5154906300424236,0.5094685205656322,0.5118773528701303,324972000,NVDA,0
2015-05-19,0.5091646313667297,0.5147305947616965,0.5081965925787175,0.513036555731131,253808000,NVDA,0
2015-05-20,0.5091646313667297,0.5154565950042497,0.5086806119727236,0.5094066122152768,196824000,NVDA,0
2015-05-21,0.5055345892906189,0.5115845715905599,0.505050569935737,0.5094065710389523,239692000,NVDA,0
2015-05-22,0.5048086047172546,0.5086805865853237,0.5035986428379944,0.5067446244997437,212592000,NVDA,0
2015-05-26,0.5016626119613647,0.5057765745749249,0.4977906301789236,0.5023886121516292,259732000,NVDA,1
2015-05-27,0.5285243988037109,0.5309443799899333,0.5033565483094761,0.5050505293701415,432332000,NVDA,1
2015-05-28,0.5357844233512878,0.5374784046680147,0.5275564976137831,0.528524478695211,327656000,NVDA,0
2015-05-29,0.535542368888855,0.5391723118694614,0.534816368753353,0.5357843497017212,335168000,NVDA,1
2015-06-01,0.5415923595428467,0.5469163419574854,0.5355424346005354,0.5389303971839826,372660000,NVDA,0
2015-06-02,0.5309445261955261,0.5411084730552557,0.5304605067462367,0.5382044717533563,224304000,NVDA,0
2015-06-03,0.5251365303993225,0.5365104382346884,0.5241684915945533,0.5323964752536142,250788000,NVDA,1
2015-06-04,0.5345743894577026,0.5362683705463805,0.5219904640024913,0.5219904640024913,323712000,NVDA,1
2015-06-05,0.5386883616447449,0.5411083429153344,0.52731439774576,0.5328803604378064,313320000,NVDA,0
2015-06-08,0.5263465046882629,0.540624413878535,0.5202965793497719,0.5369944702148232,342812000,NVDA,1
2015-06-09,0.5290083289146423,0.5328802520021654,0.5258623481333602,0.526830328905241,256888000,NVDA,0
2015-06-10,0.5195705890655518,0.526104533943369,0.5166665879212262,0.5227165710729327,529460000,NVDA,1
2015-06-11,0.5251365303993225,0.5287664739780119,0.5195705669080075,0.5195705669080075,283052000,NVDA,0
2015-06-12,0.5108585953712463,0.5248944649583618,0.5096485757757327,0.5217484832463185,323728000,NVDA,0
2015-06-15,0.5098903179168701,0.5123102980042678,0.504324357946168,0.508196279928503,306548000,NVDA,1
2015-06-16,0.5161827802658081,0.5169087808497363,0.5038408857329064,0.5089228321234649,256892000,NVDA,1
2015-06-17,0.5222326517105103,0.5251366534112472,0.5147307242461752,0.515940686490198,233544000,NVDA,1
2015-06-18,0.5309445261955261,0.5343324892497965,0.5251365812886457,0.5265885819395955,299404000,NVDA,0
2015-06-19,0.5292505025863647,0.5353004278883859,0.5244105392659822,0.5309444839788072,355656000,NVDA,0
2015-06-22,0.5270723700523376,0.5331223515392057,0.5190864267999356,0.5302183511940052,514236000,NVDA,0
2015-06-23,0.5135205388069153,0.5321543898561559,0.5094065761880108,0.5280404272372514,414064000,NVDA,0
2015-06-24,0.5084385871887207,0.5154565504623541,0.5060186058216306,0.5127945305707201,253368000,NVDA,1
2015-06-25,0.5123106837272644,0.5154566659792053,0.508438701132805,0.508438701132805,350460000,NVDA,0
2015-06-26,0.5019045472145081,0.5086805291426798,0.4997266045384015,0.5081965098274881,421296000,NVDA,0
2015-06-29,0.4869008958339691,0.5011788079042834,0.4861748954154001,0.4960968049743002,391724000,NVDA,0
2015-06-30,0.4866586327552795,0.491982614136755,0.4832706708292948,0.4898046138856651,315916000,NVDA,1
